ID,Age (25+),Has_Job,Income (>$1000),Avails_Membership
6434,0,0,0,0
6435,1,1,0,1
6436,0,0,1,0
6437,1,1,1,1
6438,0,0,0,0
6439,1,1,0,1
6440,1,0,1,1
6441,1,1,1,1
6442,1,0,0,1
6443,1,1,1,1
6444,1,1,1,1
6445,0,0,1,0
6446,1,0,1,0
6447,0,0,1,0
6448,1,0,0,1
6449,0,0,1,0
6450,1,1,1,1
6451,1,0,0,0
6452,0,0,0,0
6453,1,1,1,1
6454,1,0,1,0
6455,1,0,0,0
6456,0,0,1,1
6457,1,1,1,1
6458,0,0,1,0
6459,1,1,0,1
6460,1,1,1,1
6461,0,0,1,0
6462,1,1,0,1
6463,1,0,1,0
6464,0,0,1,0
6465,1,0,1,1
6466,0,0,1,0
6467,0,0,0,1
6468,0,1,0,0
6469,1,1,1,1
6470,0,1,1,1
6471,0,1,1,1
6472,1,0,1,1
6473,0,0,0,0
6474,1,1,0,0
6475,1,0,0,0
6476,1,1,1,1
6477,1,1,1,1
6478,0,1,1,1
6479,0,1,0,1
6480,0,0,0,0
6481,0,0,0,0
6482,0,1,0,0
6483,1,1,0,1
6484,0,1,1,0
6485,0,1,1,0
6486,0,1,1,0
6487,1,0,0,0
6488,1,1,1,1
6489,0,1,1,0
6490,1,0,0,1
6491,0,0,0,0
6492,0,0,0,0
6493,1,0,1,0
6494,1,0,0,0
6495,0,0,1,0
6496,0,0,1,0
6497,1,0,0,1
6498,0,0,1,0
6499,1,1,0,1
6500,0,0,0,0
6501,1,1,1,1
6502,0,1,1,1
6503,0,1,1,0
6504,1,1,0,1
6505,0,1,1,0
6506,0,1,0,0
6507,1,1,0,0
6508,0,1,1,1
6509,0,0,1,0
6510,0,1,1,1
6511,1,1,1,1
6512,1,1,0,0
6513,1,1,1,1
6514,0,0,0,0
6515,0,1,1,1
6516,0,0,1,0
6517,0,0,1,0
6518,1,1,0,1
6519,0,1,1,1
6520,0,0,0,0
6521,0,1,1,1
6522,1,1,1,0
6523,0,0,0,0
6524,0,0,0,0
6525,0,1,1,1
6526,0,1,1,1
6527,0,1,0,0
6528,1,0,1,0
6529,0,1,0,1
6530,0,0,1,0
6531,0,0,0,0
6532,0,1,0,0
6533,0,0,0,0
6534,0,1,0,0
6535,0,1,0,0
6536,0,0,1,0
6537,0,1,1,1
6538,0,0,1,1
6539,1,0,1,0
6540,1,1,1,1
6541,1,1,1,1
6542,1,1,1,1
6543,0,1,1,0
6544,1,0,1,1
6545,1,0,0,0
6546,0,0,0,0
6547,1,1,1,1
6548,1,0,0,0
6549,0,0,1,0
6550,0,1,0,0
6551,0,1,0,0
6552,1,1,0,1
6553,1,0,1,0
6554,0,1,1,1
6555,0,0,1,0
6556,1,0,1,1
6557,0,0,0,0
6558,1,0,1,0
6559,0,0,0,0
6560,0,1,1,1
6561,1,0,0,0
6562,0,1,0,0
6563,0,0,0,0
6564,0,0,0,0
6565,1,1,1,1
6566,0,0,1,0
6567,0,0,0,0
6568,0,1,1,1
6569,0,1,1,1
6570,0,0,0,0
6571,0,0,1,0
6572,1,0,1,1
6573,1,1,1,1
6574,0,0,0,1
6575,1,1,1,0
6576,1,1,0,1
6577,0,0,0,0
6578,1,1,0,1
6579,1,0,1,0
6580,1,0,1,1
6581,1,1,1,1
6582,1,1,0,1
6583,1,1,1,1
6584,1,1,0,1
6585,1,1,1,1
6586,0,1,0,1
6587,0,0,1,0
6588,1,0,1,0
6589,1,0,1,0
6590,0,1,0,0
6591,1,1,0,1
6592,1,1,1,1
6593,0,0,0,0
6594,0,0,0,0
6595,0,1,0,0
6596,1,1,1,1
6597,1,1,1,1
6598,0,1,1,0
6599,0,0,0,0
6600,1,0,1,0
6601,0,0,0,0
6602,1,1,0,0
6603,1,0,1,0
6604,0,1,1,1
6605,0,1,1,1
6606,1,1,0,0
6607,0,0,0,0
6608,0,0,1,0
6609,0,1,0,0
6610,0,0,1,0
6611,1,1,1,1
6612,1,1,1,1
6613,1,1,1,1
6614,1,0,1,0
6615,0,0,1,0
6616,0,1,0,0
6617,1,0,0,0
6618,1,0,1,1
6619,0,0,1,1
6620,1,0,0,0
6621,1,1,0,1
6622,0,0,1,0
6623,1,1,1,1
6624,0,1,0,0
6625,0,0,1,0
6626,1,1,0,1
6627,0,1,1,0
6628,1,0,0,0
6629,0,1,1,1
6630,1,1,1,1
6631,1,0,1,0
6632,1,0,0,0
6633,0,0,1,0
6634,0,0,0,0
6635,1,0,0,1
6636,0,1,0,1
6637,1,1,0,1
6638,1,0,1,1
6639,0,0,1,0
6640,1,1,1,1
6641,0,0,0,0
6642,1,0,1,0
6643,0,1,0,0
6644,1,1,0,1
6645,1,1,0,1
6646,0,0,1,0
6647,1,1,0,0
6648,1,0,1,1
6649,0,1,1,0
6650,1,0,1,0
6651,0,0,0,1
6652,1,0,1,0
6653,0,1,0,0
6654,1,1,0,1
6655,1,1,0,1
6656,1,0,0,1
6657,0,1,1,1
6658,0,1,1,1
6659,0,0,1,0
6660,0,0,1,0
6661,1,1,0,1
6662,1,1,0,1
6663,0,1,0,0
6664,0,0,0,0
6665,0,1,1,1
6666,1,0,1,0
6667,0,0,0,0
6668,0,1,0,0
6669,1,1,0,1
6670,1,0,0,0
6671,0,0,1,0
6672,1,1,0,1
6673,0,1,1,1
6674,1,1,1,1
6675,0,0,0,0
6676,0,0,0,0
6677,0,1,1,1
6678,0,0,1,0
6679,1,0,0,0
6680,1,1,1,1
6681,1,0,0,0
6682,1,1,0,0
6683,0,1,1,1
6684,0,0,1,1
6685,1,0,0,1
6686,1,1,0,1
6687,1,0,1,1
6688,1,1,1,0
6689,1,0,1,0
6690,0,0,1,0
6691,0,0,0,0
6692,0,1,0,0
6693,1,0,0,1
6694,1,1,1,1
6695,1,1,1,1
6696,1,1,0,0
6697,0,0,1,0
6698,0,1,1,0
6699,1,1,1,1
6700,0,0,1,0
6701,0,1,1,1
6702,1,1,1,0
6703,1,0,0,0
6704,1,1,0,1
6705,1,0,0,0
6706,1,1,0,1
6707,1,1,1,1
6708,0,0,0,0
6709,0,1,0,0
6710,1,1,0,0
6711,0,1,0,0
6712,1,0,1,0
6713,1,0,1,0
6714,1,0,0,1
6715,1,0,0,0
6716,0,0,1,0
6717,1,1,1,1
6718,0,0,0,0
6719,1,0,1,0
6720,1,0,1,0
6721,1,1,0,1
6722,0,1,1,1
6723,1,0,0,1
6724,1,1,0,1
6725,1,1,1,1
6726,0,1,1,1
6727,0,1,1,1
6728,0,0,1,0
6729,1,0,1,0
6730,0,1,1,1
6731,1,1,0,0
6732,0,1,1,0
6733,0,1,0,0
6734,1,0,1,0
6735,0,1,1,1
6736,1,0,1,0
6737,1,1,1,1
6738,0,0,1,0
6739,1,1,0,1
6740,1,0,0,1
6741,0,0,0,1
6742,0,0,1,0
6743,1,1,1,1
6744,0,0,1,0
6745,1,1,0,1
6746,1,0,0,0
6747,0,0,1,0
6748,0,1,0,0
6749,0,0,1,0
6750,0,1,1,1
6751,1,1,0,1
6752,1,1,0,1
6753,0,1,0,0
6754,0,0,0,0
6755,1,0,1,0
6756,1,1,1,1
6757,1,0,0,0
6758,1,0,0,0
6759,0,1,0,1
6760,1,0,0,0
6761,1,1,1,0
6762,0,0,1,0
6763,1,0,1,0
6764,1,1,1,1
6765,0,0,1,0
6766,0,0,1,0
6767,0,1,1,0
6768,1,0,0,0
6769,1,1,1,1
6770,0,0,0,0
6771,0,1,0,0
6772,1,1,0,0
6773,0,1,1,0
6774,0,1,1,1
6775,0,1,1,1
6776,1,0,1,0
6777,1,0,0,0
6778,1,1,1,1
6779,1,0,0,1
6780,1,1,1,1
6781,1,0,1,0
6782,0,0,0,0
6783,1,1,0,0
6784,1,1,0,0
6785,0,0,1,0
6786,1,0,1,0
6787,1,1,0,1
6788,0,0,1,0
6789,0,0,0,0
6790,0,1,1,1
6791,1,0,0,0
6792,0,1,0,0
6793,1,1,1,1
6794,1,1,0,0
6795,1,0,1,0
6796,1,0,1,0
6797,0,1,0,1
6798,0,1,0,0
6799,1,0,1,0
6800,0,0,1,0
6801,1,0,0,0
6802,1,1,0,1
6803,1,1,0,1
6804,0,0,1,0
6805,1,0,1,1
6806,1,0,1,1
6807,0,1,0,1
6808,0,1,0,0
6809,0,0,1,0
6810,0,0,1,0
6811,1,1,0,1
6812,0,1,1,1
6813,1,0,0,0
6814,0,0,0,1
6815,0,0,0,0
6816,0,1,1,1
6817,0,0,1,1
6818,0,1,0,0
6819,0,1,0,0
6820,1,0,1,0
6821,0,0,0,1
6822,0,1,1,0
6823,0,0,1,0
6824,0,1,1,1
6825,1,0,0,1
6826,0,0,0,0
6827,0,0,0,0
6828,0,0,0,0
6829,0,1,1,0
6830,1,1,0,1
6831,0,1,1,1
6832,1,0,0,0
6833,0,1,0,0
6834,1,1,0,0
6835,1,1,0,1
6836,0,0,0,0
6837,0,1,1,1
6838,1,0,0,0
6839,1,0,0,0
6840,0,1,0,0
6841,1,0,0,0
6842,1,1,0,0
6843,1,1,1,1
6844,0,1,0,0
6845,1,1,1,1
6846,1,1,0,0
6847,1,0,1,0
6848,0,1,0,0
6849,0,0,0,1
6850,1,1,1,1
6851,0,1,0,1
6852,1,1,1,1
6853,0,0,0,0
6854,0,0,1,0
6855,1,0,1,0
6856,0,0,1,0
6857,0,1,0,0
6858,0,1,1,0
6859,1,0,0,0
6860,0,0,1,0
6861,0,0,1,0
6862,1,1,1,1
6863,0,0,0,0
6864,0,0,0,0
6865,0,1,0,0
6866,0,0,1,0
6867,0,1,0,0
6868,1,1,0,1
6869,1,1,1,1
6870,0,1,1,1
6871,0,1,0,0
6872,0,0,0,0
6873,1,0,0,0
6874,1,1,1,1
6875,0,1,1,1
6876,0,0,1,1
6877,1,0,1,0
6878,0,1,1,0
6879,1,0,0,0
6880,1,0,0,1
6881,0,1,0,0
6882,1,0,1,0
6883,0,0,1,0
6884,0,0,0,0
6885,0,0,0,0
6886,0,1,0,0
6887,0,0,1,0
6888,0,1,1,0
6889,1,0,1,0
6890,1,1,1,1
6891,1,1,1,0
6892,1,0,0,1
6893,0,1,0,0
6894,1,1,1,1
6895,1,1,1,1
6896,1,1,0,1
6897,0,1,1,1
6898,1,0,1,1
6899,0,1,0,0
6900,1,1,1,1
6901,0,0,1,0
6902,0,0,0,0
6903,1,1,1,1
6904,0,0,1,0
6905,0,0,0,0
6906,1,0,0,0
6907,1,0,1,0
6908,1,0,0,1
6909,0,0,0,0
6910,0,1,1,0
6911,0,1,0,0
6912,1,0,1,1
6913,0,0,0,0
6914,0,1,0,1
6915,0,0,1,0
6916,0,1,1,1
6917,0,0,1,0
6918,0,1,0,0
6919,0,1,1,0
6920,1,0,1,0
6921,1,0,0,1
6922,1,0,0,0
6923,0,0,0,0
6924,0,1,1,1
6925,1,0,0,0
6926,0,1,0,0
6927,1,0,1,1
6928,0,1,0,0
6929,0,0,0,0
6930,1,0,1,1
6931,1,1,0,1
6932,1,0,1,0
6933,1,0,1,1
6934,1,0,1,0
6935,0,0,1,0
6936,0,0,1,0
6937,0,1,0,0
6938,1,0,1,1
6939,1,1,1,1
6940,1,0,1,0
6941,1,0,1,1
6942,1,1,0,0
6943,1,1,0,1
6944,0,1,0,0
6945,0,1,1,1
6946,0,1,0,1
6947,0,0,0,0
6948,0,1,1,1
6949,1,1,1,1
6950,1,0,0,0
6951,1,0,0,0
6952,1,1,0,0
6953,1,1,0,1
6954,1,1,1,1
6955,0,0,1,0
6956,1,1,1,1
6957,1,0,1,0
6958,1,0,1,0
6959,1,0,0,0
6960,0,0,1,0
6961,0,1,1,1
6962,1,0,0,0
6963,0,0,1,0
6964,0,1,0,0
6965,1,0,1,0
6966,1,1,1,0
6967,1,0,1,0
6968,1,1,0,1
6969,1,0,1,0
6970,0,0,0,0
6971,1,1,1,1
6972,1,0,1,0
6973,1,0,0,0
6974,0,1,0,0
6975,1,0,1,0
6976,1,0,0,0
6977,1,1,1,1
6978,0,1,1,1
6979,1,1,0,0
6980,1,1,0,1
6981,1,1,0,1
6982,0,0,1,0
6983,1,1,0,1
6984,1,0,1,0
6985,1,1,0,1
6986,0,0,0,0
6987,1,0,0,0
6988,1,1,0,1
6989,1,0,0,0
6990,0,0,1,0
6991,0,1,0,0
6992,1,1,0,1
6993,0,1,1,1
6994,0,1,1,1
6995,0,0,1,0
6996,1,0,1,0
6997,1,0,0,0
6998,0,0,0,0
6999,0,0,1,0
7000,0,0,0,0
7001,1,1,1,1
7002,1,0,1,1
7003,0,0,0,0
7004,0,0,0,0
7005,0,1,1,1
7006,0,1,0,0
7007,1,1,1,1
7008,0,1,1,0
7009,1,0,1,0
7010,0,0,1,0
7011,0,0,0,0
7012,0,1,1,0
7013,0,0,1,0
7014,0,0,1,1
7015,1,0,0,0
7016,0,1,1,1
7017,0,1,1,0
7018,0,1,0,0
7019,1,0,1,0
7020,1,0,1,1
7021,1,0,1,0
7022,1,0,1,0
7023,0,1,0,0
7024,0,0,0,0
7025,0,1,0,0
7026,1,0,1,1
7027,0,1,0,0
7028,0,0,0,0
7029,1,0,1,0
7030,1,1,0,0
7031,1,1,0,1
7032,0,0,0,0
7033,0,0,1,0
7034,1,0,1,0
7035,0,1,0,0
7036,1,0,0,0
7037,1,1,1,1
7038,0,0,1,0
7039,1,0,1,0
7040,1,0,1,0
7041,1,0,0,0
7042,0,1,1,1
7043,1,1,0,1
7044,1,0,1,0
7045,1,0,1,0
7046,1,0,1,1
7047,1,1,1,1
7048,1,0,0,1
7049,1,1,0,0
7050,0,1,0,1
7051,0,1,1,0
7052,1,1,0,1
7053,0,0,1,0
7054,0,0,1,0
7055,1,1,0,1
7056,0,0,1,0
7057,1,0,1,1
7058,1,0,0,0
7059,1,1,1,1
7060,1,0,1,0
7061,1,0,0,0
7062,0,0,0,0
7063,1,0,1,1
7064,0,0,0,0
7065,1,0,1,0
7066,1,0,0,1
7067,1,0,1,0
7068,0,0,0,0
7069,1,0,0,0
7070,1,1,1,1
7071,1,0,0,0
7072,1,1,0,0
7073,0,0,1,0
7074,1,1,0,1
7075,0,1,0,0
7076,1,0,0,0
7077,0,1,1,1
7078,0,1,0,0
7079,1,1,1,1
7080,1,0,1,0
7081,0,1,0,0
7082,1,1,1,1
7083,1,0,1,0
7084,1,1,1,1
7085,0,1,1,1
7086,1,1,0,1
7087,1,0,0,0
7088,1,1,0,0
7089,0,0,1,0
7090,1,1,1,1
7091,0,1,0,0
7092,1,1,1,1
7093,0,1,0,0
7094,1,0,1,1
7095,1,1,0,0
7096,0,0,0,0
7097,0,1,0,0
7098,0,0,1,0
7099,1,1,0,1
7100,1,1,1,1
7101,1,0,1,1
7102,1,0,0,0
7103,0,0,0,0
7104,1,0,1,0
7105,1,1,1,1
7106,1,0,0,0
7107,1,0,0,1
7108,1,0,1,0
7109,1,1,0,1
7110,1,1,0,1
7111,0,1,0,0
7112,1,1,0,0
7113,1,0,1,0
7114,1,1,1,1
7115,1,0,0,0
7116,0,1,0,0
7117,0,0,1,0
7118,0,0,1,0
7119,0,0,1,0
7120,0,0,1,0
7121,0,0,1,0
7122,1,1,0,1
7123,0,0,0,0
7124,0,0,1,0
7125,1,0,1,0
7126,0,0,0,1
7127,1,1,1,1
7128,1,1,1,0
7129,0,0,0,0
7130,1,0,0,0
7131,0,0,0,0
7132,0,0,0,1
7133,1,1,1,1
7134,1,1,0,1
7135,0,0,1,0
7136,1,0,1,0
7137,1,0,1,1
7138,0,0,1,0
7139,0,0,0,0
7140,1,1,1,1
7141,0,1,1,1
7142,0,0,1,0
7143,0,1,0,0
7144,0,1,0,0
7145,0,1,0,0
7146,0,0,0,0
7147,0,1,0,0
7148,1,1,1,1
7149,0,0,0,0
7150,1,1,1,1
7151,1,0,0,0
7152,1,1,1,1
7153,0,0,0,0
7154,0,0,1,0
7155,1,1,0,0
7156,0,1,1,1
7157,1,0,1,0
7158,0,0,1,0
7159,0,1,1,1
7160,1,1,1,1
7161,1,1,1,1
7162,1,1,0,1
7163,0,0,0,0
7164,1,0,1,0
7165,0,0,1,0
7166,0,1,1,0
7167,0,1,1,1
7168,1,0,1,0
7169,1,0,1,1
7170,1,0,1,0
7171,0,0,0,0
7172,0,0,1,0
7173,1,0,1,1
7174,0,1,0,1
7175,0,0,0,0
7176,1,0,1,0
7177,1,0,0,0
7178,1,0,0,1
7179,0,0,0,0
7180,0,0,1,0
7181,0,0,1,0
7182,0,1,0,0
7183,0,0,1,0
7184,1,1,1,1
7185,0,1,1,0
7186,0,1,0,0
7187,0,0,0,0
7188,1,0,0,0
7189,1,0,0,0
7190,1,0,1,0
7191,0,0,1,0
7192,1,0,1,1
7193,1,0,0,1
7194,1,0,0,1
7195,0,0,1,0
7196,1,0,0,0
7197,0,1,0,0
7198,0,0,1,0
7199,1,0,0,0
7200,0,0,0,0
7201,1,1,1,1
7202,0,0,0,1
7203,1,0,1,1
7204,1,1,1,1
7205,1,0,0,0
7206,0,1,1,1
7207,1,1,0,1
7208,0,1,0,0
7209,1,1,0,1
7210,0,0,0,0
7211,0,1,0,0
7212,1,1,0,1
7213,1,0,0,1
7214,1,0,0,0
7215,1,0,0,0
7216,1,1,1,1
7217,0,0,1,1
7218,1,1,0,1
7219,1,1,0,1
7220,0,0,0,0
7221,1,0,1,1
7222,1,0,1,0
7223,0,0,0,1
7224,1,0,0,0
7225,1,0,0,0
7226,1,1,1,1
7227,0,1,0,0
7228,1,0,1,0
7229,0,1,1,1
7230,1,1,0,1
7231,0,1,1,1
7232,1,1,0,1
7233,0,1,1,1
7234,0,1,1,0
7235,0,0,0,0
7236,0,0,0,0
7237,0,0,1,0
7238,0,1,1,0
7239,1,0,1,0
7240,1,0,0,1
7241,0,0,0,0
7242,0,1,0,0
7243,0,0,0,0
7244,0,1,1,0
7245,1,0,1,0
7246,0,0,1,1
7247,1,0,1,0
7248,1,1,1,1
7249,0,1,0,0
7250,0,1,0,1
7251,1,1,1,1
7252,1,1,1,1
7253,0,0,1,0
7254,0,0,1,0
7255,0,1,1,1
7256,1,1,1,1
7257,1,0,1,0
7258,0,1,1,1
7259,1,0,0,1
7260,1,1,1,1
7261,0,0,1,0
7262,0,1,0,0
7263,1,1,0,1
7264,1,0,1,1
7265,0,0,0,0
7266,0,1,0,0
7267,0,1,1,1
7268,0,0,0,0
7269,0,1,1,1
7270,1,0,1,1
7271,1,0,1,0
7272,1,1,0,1
7273,1,0,0,0
7274,0,0,1,0
7275,0,1,1,0
7276,0,0,0,0
7277,1,0,1,1
7278,1,0,0,0
7279,1,0,0,0
7280,0,1,0,0
7281,1,0,0,0
7282,0,1,0,0
7283,0,0,0,0
7284,0,1,1,1
7285,0,0,1,0
7286,0,1,0,0
7287,0,0,0,0
7288,1,0,1,0
7289,0,0,1,0
7290,0,0,1,0
7291,1,1,1,1
7292,0,1,1,0
7293,1,0,1,0
7294,1,1,1,1
7295,1,0,1,1
7296,0,0,0,0
7297,0,1,1,0
7298,1,1,0,1
7299,0,1,1,1
7300,0,0,1,0
7301,1,0,1,1
7302,1,1,1,1
7303,0,0,1,0
7304,1,1,0,1
7305,1,1,1,1
7306,1,1,0,1
7307,0,1,0,0
7308,0,1,1,1
7309,0,1,0,0
7310,1,0,1,0
7311,0,0,1,0
7312,1,1,1,1
7313,0,1,0,0
7314,0,1,1,1
7315,1,0,0,0
7316,0,1,1,1
7317,1,1,1,1
7318,0,1,0,0
7319,0,0,0,0
7320,1,1,0,1
7321,1,0,0,0
7322,1,0,0,0
7323,0,1,0,0
7324,0,0,1,0
7325,0,0,0,0
7326,1,0,1,0
7327,1,1,1,1
7328,1,0,1,0
7329,0,1,1,1
7330,0,1,1,0
7331,1,1,0,0
7332,0,0,1,0
7333,1,1,1,1
7334,0,0,1,0
7335,0,0,0,0
7336,1,0,0,0
7337,0,0,0,0
7338,0,1,0,0
7339,1,1,1,1
7340,1,0,0,0
7341,0,1,1,1
7342,1,1,0,1
7343,0,1,0,0
7344,1,0,0,0
7345,0,1,0,0
7346,0,0,1,1
7347,1,1,0,1
7348,0,0,1,0
7349,0,0,1,0
7350,1,0,1,0
7351,1,1,1,1
7352,0,0,1,0
7353,1,1,1,1
7354,1,0,1,0
7355,0,1,0,0
7356,0,0,1,0
7357,1,1,0,1
7358,1,0,0,1
7359,1,0,1,0
7360,0,0,1,0
7361,0,1,0,0
7362,0,0,0,0
7363,0,0,1,0
7364,0,0,1,0
7365,0,0,0,0
7366,0,1,0,0
7367,1,0,1,0
7368,1,0,0,1
7369,0,1,0,0
7370,0,1,1,1
7371,0,1,0,1
7372,1,0,1,0
7373,0,1,1,1
7374,1,1,1,1
7375,1,1,0,0
7376,1,0,1,0
7377,1,0,0,1
7378,1,0,1,1
7379,0,1,1,0
7380,0,0,0,0
7381,1,1,0,1
7382,0,1,0,0
7383,1,1,1,1
7384,1,0,0,0
7385,0,1,1,1
7386,0,1,0,0
7387,0,0,1,0
7388,0,1,1,1
7389,0,1,1,0
7390,1,1,1,1
7391,0,0,0,1
7392,0,1,0,0
7393,0,0,1,0
7394,1,0,1,1
7395,0,1,0,0
7396,1,1,0,1
7397,0,1,0,0
7398,0,1,0,1
7399,1,0,0,0
7400,0,0,0,0
7401,0,1,1,1
7402,1,0,0,1
7403,0,1,0,0
7404,1,1,1,1
7405,1,1,0,1
7406,1,1,0,1
7407,1,0,0,0
7408,1,0,1,0
7409,0,1,0,1
7410,0,1,1,1
7411,0,0,0,0
7412,1,0,1,1
7413,1,0,0,0
7414,1,1,0,1
7415,1,0,0,0
7416,0,1,1,1
7417,0,1,0,0
7418,1,0,0,0
7419,1,1,1,1
7420,0,0,1,0
7421,1,1,1,1
7422,1,1,0,0
7423,1,1,1,1
7424,0,1,0,1
7425,0,1,1,1
7426,1,1,1,1
7427,0,0,0,0
7428,1,0,0,0
7429,1,1,0,1
7430,0,0,0,0
7431,1,1,1,1
7432,1,0,1,0
7433,0,0,1,1
7434,1,1,0,1
7435,1,0,0,1
7436,1,1,1,1
7437,0,0,1,0
7438,1,1,0,0
7439,0,0,1,0
7440,1,1,1,1
7441,1,0,1,0
7442,1,1,0,1
7443,1,0,1,1
7444,0,1,0,0
7445,0,0,1,0
7446,1,1,0,1
7447,1,0,1,1
7448,1,1,1,1
7449,1,1,1,0
7450,1,1,0,1
7451,1,1,1,1
7452,1,0,1,0
7453,1,0,0,0
7454,0,0,0,0
7455,0,1,1,0
7456,0,1,1,1
7457,1,1,1,1
7458,1,1,1,1
7459,1,1,1,1
7460,0,0,0,0
7461,1,0,1,0
7462,0,0,0,0
7463,1,1,0,0
7464,0,1,1,1
7465,0,1,0,0
7466,0,1,1,1
7467,1,1,0,1
7468,0,1,0,0
7469,1,1,1,1
7470,1,0,1,0
7471,1,0,0,0
7472,1,1,1,1
7473,1,1,1,1
7474,0,1,0,0
7475,1,0,0,0
7476,1,0,0,0
7477,1,1,1,1
7478,1,0,1,0
7479,1,0,1,0
7480,0,0,0,0
7481,0,1,1,1
7482,1,0,0,0
7483,0,0,0,0
7484,0,1,0,1
7485,1,1,0,1
7486,0,0,0,0
7487,1,1,0,0
7488,0,0,0,0
7489,0,0,1,0
7490,0,1,0,0
7491,1,1,1,1
7492,0,0,1,0
7493,0,1,1,0
7494,1,1,1,1
7495,1,0,1,0
7496,0,0,0,0
7497,1,0,1,0
7498,0,0,1,0
7499,0,0,1,0
7500,1,0,0,0
7501,1,1,1,1
7502,1,1,1,1
7503,0,0,1,0
7504,1,1,1,1
7505,0,1,0,0
7506,1,0,1,0
7507,0,1,0,0
7508,1,1,0,1
7509,0,0,1,0
7510,1,1,1,1
7511,0,1,0,0
7512,1,0,1,0
7513,1,1,1,0
7514,0,1,1,0
7515,1,1,0,1
7516,0,0,0,0
7517,0,0,1,0
7518,1,1,1,1
7519,0,1,0,0
7520,1,0,0,0
7521,1,0,0,0
7522,0,1,0,0
7523,1,0,0,1
7524,0,1,0,0
7525,0,1,0,0
7526,1,0,1,1
7527,1,0,0,0
7528,0,1,0,0
7529,0,1,1,1
7530,1,0,1,0
7531,1,1,1,1
7532,1,0,0,0
7533,1,0,0,0
7534,0,0,1,0
7535,1,0,1,0
7536,0,0,1,0
7537,0,1,0,0
7538,1,0,1,0
7539,0,0,0,0
7540,1,0,0,1
7541,0,0,0,0
7542,1,0,0,1
7543,0,0,1,0
7544,0,0,1,0
7545,1,1,1,1
7546,1,1,0,0
7547,0,1,1,0
7548,0,1,0,0
7549,1,0,0,0
7550,0,1,0,0
7551,1,0,1,0
7552,0,1,0,0
7553,1,1,0,1
7554,0,0,1,0
7555,1,0,1,0
7556,1,1,1,1
7557,0,1,0,1
7558,1,1,0,1
7559,0,1,1,1
7560,1,0,0,0
7561,1,1,0,0
7562,1,1,1,1
7563,0,1,1,0
7564,1,1,1,1
7565,0,1,1,1
7566,1,0,1,0
7567,0,0,1,1
7568,0,0,1,1
7569,0,0,1,1
7570,1,0,0,0
7571,0,1,0,0
7572,1,0,0,0
7573,0,0,0,0
7574,0,1,0,0
7575,0,0,0,0
7576,0,0,0,0
7577,1,0,0,0
7578,0,0,0,0
7579,0,1,0,0
7580,1,1,0,1
7581,0,0,1,0
7582,0,1,0,0
7583,0,0,1,1
7584,0,1,0,0
7585,1,1,1,1
7586,1,1,0,1
7587,0,1,1,1
7588,1,1,0,1
7589,1,1,1,1
7590,0,1,0,0
7591,1,1,1,1
7592,0,1,0,0
7593,1,1,1,1
7594,1,1,1,1
7595,1,0,1,0
7596,0,1,1,1
7597,1,0,1,0
7598,0,1,1,0
7599,0,0,1,0
7600,1,0,1,0
7601,0,0,0,0
7602,1,1,0,0
7603,0,1,0,0
7604,0,1,1,0
7605,1,1,1,1
7606,1,0,0,0
7607,1,1,0,0
7608,1,1,1,0
7609,0,1,1,1
7610,0,1,0,0
7611,0,1,1,1
7612,1,1,0,1
7613,0,1,1,0
7614,1,1,0,1
7615,0,0,0,0
7616,1,0,1,1
7617,0,1,0,0
7618,0,1,1,1
7619,1,1,1,1
7620,0,1,1,1
7621,1,0,1,0
7622,0,0,1,0
7623,0,1,0,0
7624,1,0,1,1
7625,1,0,1,1
7626,0,1,0,0
7627,0,1,1,1
7628,0,1,0,0
7629,0,0,1,0
7630,0,0,0,1
7631,0,1,1,0
7632,1,1,1,1
7633,1,0,1,0
7634,1,0,1,0
7635,0,1,1,1
7636,0,0,0,0
7637,0,1,0,0
7638,1,1,1,1
7639,1,0,0,0
7640,0,0,1,0
7641,0,0,1,0
7642,1,1,1,1
7643,1,1,0,1
7644,1,1,1,1
7645,0,1,0,0
7646,0,1,1,1
7647,0,1,1,0
7648,1,0,0,1
7649,1,1,1,1
7650,0,1,0,0
7651,0,1,1,1
7652,1,1,1,1
7653,0,0,1,0
7654,1,1,0,0
7655,1,0,1,0
7656,0,0,0,1
7657,1,1,1,1
7658,0,1,1,1
7659,1,0,0,1
7660,1,0,1,0
7661,0,1,1,0
7662,1,0,0,0
7663,0,1,0,0
7664,0,1,0,0
7665,1,0,1,0
7666,0,1,0,0
7667,0,1,0,0
7668,0,1,1,0
7669,0,0,0,0
7670,0,0,0,0
7671,0,0,1,0
7672,1,1,0,1
7673,0,0,1,0
7674,1,0,0,0
7675,1,0,0,0
7676,0,1,1,1
7677,1,1,0,1
7678,1,0,1,1
7679,0,0,0,0
7680,0,0,0,0
7681,0,1,1,0
7682,1,0,1,1
7683,1,1,0,0
7684,0,1,0,0
7685,0,1,0,0
7686,1,0,1,0
7687,1,0,1,0
7688,1,1,0,1
7689,1,1,0,1
7690,0,1,0,0
7691,1,1,1,1
7692,1,0,0,0
7693,1,0,1,0
7694,1,1,1,1
7695,0,1,0,0
7696,0,1,1,0
7697,1,0,1,1
7698,1,1,0,0
7699,0,0,0,0
7700,0,1,0,0
7701,1,0,0,1
7702,1,0,0,0
